id_hecho_calidad,nombre_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
16358,Proy-2022-optimiza,20220319,integración,nula,0
16359,Proy-2022-optimiza,20220320,integración,nula,0
16360,Proy-2022-optimiza,20220320,sistema,baja,1
16361,Proy-2022-optimiza,20220321,integración,nula,0
16362,Proy-2022-optimiza,20220321,sistema,baja,1
16363,Proy-2022-optimiza,20220322,sistema,nula,0
16364,Proy-2022-optimiza,20220323,integración,baja,1
16365,Proy-2022-optimiza,20220323,integración,nula,0
16366,Proy-2022-optimiza,20220324,integración,crítica,1
16367,Proy-2022-optimiza,20220324,integración,nula,0
16368,Proy-2022-optimiza,20220324,sistema,baja,1
16369,Proy-2022-optimiza,20220324,sistema,nula,0
16370,Proy-2022-optimiza,20220325,integración,nula,0
16371,Proy-2022-optimiza,20220325,sistema,nula,0
16372,Proy-2022-optimiza,20220326,integración,nula,0
16373,Proy-2022-optimiza,20220326,sistema,nula,0
16374,Proy-2022-optimiza,20220327,sistema,alta,1
16375,Proy-2022-optimiza,20220327,sistema,media,1
16376,Proy-2022-optimiza,20220327,sistema,nula,0
16377,Proy-2022-optimiza,20220328,integración,crítica,1
16378,Proy-2022-optimiza,20220328,sistema,alta,1
16379,Proy-2022-optimiza,20220328,sistema,nula,0
16380,Proy-2022-optimiza,20220329,integración,nula,0
16381,Proy-2022-optimiza,20220329,sistema,nula,0
16382,Proy-2022-optimiza,20220330,integración,nula,0
16383,Proy-2022-optimiza,20220331,integración,alta,1
16384,Proy-2022-optimiza,20220331,sistema,alta,2
16385,Proy-2022-optimiza,20220331,sistema,crítica,1
16386,Proy-2022-optimiza,20220331,sistema,media,1
16387,Proy-2022-optimiza,20220331,sistema,nula,0
16388,Proy-2022-optimiza,20220401,integración,nula,0
16389,Proy-2022-optimiza,20220401,sistema,crítica,1
16390,Proy-2022-optimiza,20220401,sistema,media,1
16391,Proy-2022-optimiza,20220401,sistema,nula,0
16392,Proy-2022-optimiza,20220402,integración,nula,0
16393,Proy-2022-optimiza,20220402,sistema,nula,0
16394,Proy-2022-optimiza,20220403,integración,alta,1
16395,Proy-2022-optimiza,20220403,integración,nula,0
16396,Proy-2022-optimiza,20220403,sistema,baja,1
16397,Proy-2022-optimiza,20220403,sistema,nula,0
16398,Proy-2022-optimiza,20220404,integración,baja,1
16399,Proy-2022-optimiza,20220404,integración,nula,0
16400,Proy-2022-optimiza,20220404,sistema,baja,1
16401,Proy-2022-optimiza,20220404,sistema,media,1
16402,Proy-2022-optimiza,20220404,sistema,nula,0
16403,Proy-2022-optimiza,20220405,integración,baja,1
16404,Proy-2022-optimiza,20220405,sistema,alta,1
16405,Proy-2022-optimiza,20220405,sistema,nula,0
16406,Proy-2022-optimiza,20220406,integración,nula,0
16407,Proy-2022-optimiza,20220407,integración,baja,1
16408,Proy-2022-optimiza,20220407,sistema,baja,1
16409,Proy-2022-optimiza,20220407,sistema,crítica,1
16410,Proy-2022-optimiza,20220407,sistema,nula,0
16411,Proy-2022-optimiza,20220408,integración,nula,0
16412,Proy-2022-optimiza,20220408,sistema,crítica,1
16413,Proy-2022-optimiza,20220408,sistema,nula,0
16414,Proy-2022-optimiza,20220409,integración,nula,0
16415,Proy-2022-optimiza,20220409,sistema,crítica,1
16416,Proy-2022-optimiza,20220409,sistema,nula,0
16417,Proy-2022-optimiza,20220410,integración,baja,1
16418,Proy-2022-optimiza,20220410,integración,media,1
16419,Proy-2022-optimiza,20220410,integración,nula,0
16420,Proy-2022-optimiza,20220410,sistema,baja,1
16421,Proy-2022-optimiza,20220410,sistema,crítica,1
16422,Proy-2022-optimiza,20220411,integración,nula,0
16423,Proy-2022-optimiza,20220411,sistema,nula,0
16424,Proy-2022-optimiza,20220412,integración,nula,0
16425,Proy-2022-optimiza,20220413,integración,alta,1
16426,Proy-2022-optimiza,20220413,integración,nula,0
16427,Proy-2022-optimiza,20220413,sistema,nula,0
16428,Proy-2022-optimiza,20220414,integración,crítica,1
16429,Proy-2022-optimiza,20220414,integración,media,1
16430,Proy-2022-optimiza,20220414,integración,nula,0
16431,Proy-2022-optimiza,20220414,sistema,alta,1
16432,Proy-2022-optimiza,20220414,sistema,nula,0
16433,Proy-2022-optimiza,20220415,integración,media,1
16434,Proy-2022-optimiza,20220415,integración,nula,0
16435,Proy-2022-optimiza,20220415,sistema,baja,1
16436,Proy-2022-optimiza,20220415,sistema,nula,0
16437,Proy-2022-optimiza,20220416,integración,media,1
16438,Proy-2022-optimiza,20220416,integración,nula,0
16439,Proy-2022-optimiza,20220416,sistema,alta,1
16440,Proy-2022-optimiza,20220416,sistema,media,1
16441,Proy-2022-optimiza,20220416,sistema,nula,0
16442,Proy-2022-optimiza,20220417,integración,crítica,1
16443,Proy-2022-optimiza,20220417,integración,media,1
16444,Proy-2022-optimiza,20220417,integración,nula,0
16445,Proy-2022-optimiza,20220417,sistema,crítica,2
16446,Proy-2022-optimiza,20220417,sistema,nula,0
16447,Proy-2022-optimiza,20220418,integración,alta,1
16448,Proy-2022-optimiza,20220418,integración,crítica,1
16449,Proy-2022-optimiza,20220418,integración,nula,0
16450,Proy-2022-optimiza,20220418,sistema,alta,1
16451,Proy-2022-optimiza,20220418,sistema,nula,0
16452,Proy-2022-optimiza,20220419,integración,crítica,1
16453,Proy-2022-optimiza,20220419,integración,nula,0
16454,Proy-2022-optimiza,20220420,integración,nula,0
16455,Proy-2022-optimiza,20220420,sistema,nula,0
16456,Proy-2022-optimiza,20220421,integración,alta,1
16457,Proy-2022-optimiza,20220421,integración,baja,1
16458,Proy-2022-optimiza,20220421,integración,media,1
16459,Proy-2022-optimiza,20220422,integración,baja,4
16460,Proy-2022-optimiza,20220422,integración,nula,0
16461,Proy-2022-optimiza,20220422,sistema,crítica,1
16462,Proy-2022-optimiza,20220422,sistema,nula,0
16463,Proy-2022-optimiza,20220423,integración,nula,0
16464,Proy-2022-optimiza,20220423,sistema,baja,1
16465,Proy-2022-optimiza,20220423,sistema,nula,0
16466,Proy-2022-optimiza,20220424,integración,nula,0
16467,Proy-2022-optimiza,20220424,sistema,media,1
16468,Proy-2022-optimiza,20220424,sistema,nula,0
16469,Proy-2022-optimiza,20220425,integración,nula,0
16470,Proy-2022-optimiza,20220425,sistema,nula,0
16471,Proy-2022-optimiza,20220426,integración,nula,0
16472,Proy-2022-optimiza,20220427,integración,nula,0
16473,Proy-2019-mezcla,20190923,integración,nula,0
16474,Proy-2019-mezcla,20191026,integración,nula,0
16475,Proy-2019-mezcla,20191103,integración,alta,1
16476,Proy-2019-mezcla,20191103,integración,nula,0
16477,Proy-2019-mezcla,20191104,integración,nula,0
16478,Proy-2019-mezcla,20191115,integración,nula,0
16479,Proy-2019-mezcla,20191121,sistema,nula,0
16480,Proy-2019-mezcla,20191126,sistema,baja,1
16481,Proy-2019-mezcla,20191128,integración,nula,0
16482,Proy-2019-mezcla,20191128,sistema,nula,0
16483,Proy-2019-mezcla,20191203,sistema,nula,0
16484,Proy-2019-mezcla,20191207,sistema,nula,0
16485,Proy-2019-mezcla,20191209,integración,crítica,1
16486,Proy-2019-mezcla,20191210,sistema,nula,0
16487,Proy-2019-mezcla,20191211,sistema,nula,0
16488,Proy-2019-mezcla,20191212,integración,nula,0
16489,Proy-2019-mezcla,20191216,sistema,nula,0
16490,Proy-2019-mezcla,20191221,sistema,nula,0
16491,Proy-2019-mezcla,20191227,integración,nula,0
16492,Proy-2019-mezcla,20191231,integración,nula,0
16493,Proy-2019-mezcla,20200101,integración,media,1
16494,Proy-2019-mezcla,20200102,sistema,nula,0
16495,Proy-2019-mezcla,20200103,sistema,nula,0
16496,Proy-2019-mezcla,20200108,integración,nula,0
16497,Proy-2019-mezcla,20200113,integración,nula,0
16498,Proy-2019-mezcla,20200119,integración,nula,0
16499,Proy-2019-mezcla,20200125,sistema,nula,0
16500,Proy-2019-mezcla,20200127,integración,nula,0
16501,Proy-2019-mezcla,20200128,sistema,nula,0
16502,Proy-2019-mezcla,20200129,integración,nula,0
16503,Proy-2019-mezcla,20200131,sistema,nula,0
16504,Proy-2019-mezcla,20200202,integración,baja,1
16505,Proy-2019-mezcla,20200204,integración,nula,0
16506,Proy-2019-mezcla,20200205,integración,nula,0
16507,Proy-2019-mezcla,20200209,integración,nula,0
16508,Proy-2019-mezcla,20200210,sistema,nula,0
16509,Proy-2019-mezcla,20200212,integración,nula,0
16510,Proy-2019-mezcla,20200216,sistema,nula,0
16511,Proy-2019-mezcla,20200220,sistema,nula,0
16512,Proy-2019-mezcla,20200221,sistema,nula,0
16513,Proy-2019-mezcla,20200225,sistema,nula,0
16514,Proy-2019-mezcla,20200226,integración,nula,0
16515,Proy-2019-mezcla,20200226,sistema,nula,0
16516,Proy-2019-mezcla,20200228,sistema,nula,0
16517,Proy-2019-mezcla,20200303,sistema,nula,0
16518,Proy-2019-mezcla,20200304,sistema,nula,0
16519,Proy-2019-mezcla,20200305,integración,nula,0
16520,Proy-2019-mezcla,20200306,integración,nula,0
16521,Proy-2019-mezcla,20200308,sistema,nula,0
16522,Proy-2019-mezcla,20200309,integración,alta,1
16523,Proy-2019-mezcla,20200310,integración,nula,0
16524,Proy-2019-mezcla,20200311,integración,nula,0
16525,Proy-2019-mezcla,20200311,sistema,baja,1
16526,Proy-2019-mezcla,20200311,sistema,nula,0
16527,Proy-2019-mezcla,20200314,integración,baja,1
16528,Proy-2019-mezcla,20200314,integración,media,1
16529,Proy-2019-mezcla,20200314,integración,nula,0
16530,Proy-2019-mezcla,20200314,sistema,nula,0
16531,Proy-2019-mezcla,20200315,sistema,nula,0
16532,Proy-2019-mezcla,20200317,integración,nula,0
16533,Proy-2019-mezcla,20200317,sistema,nula,0
16534,Proy-2019-mezcla,20200323,integración,nula,0
16535,Proy-2019-mezcla,20200325,sistema,nula,0
16536,Proy-2019-mezcla,20200401,integración,nula,0
16537,Proy-2019-mezcla,20200402,sistema,nula,0
16538,Proy-2019-mezcla,20200403,integración,crítica,1
16539,Proy-2019-mezcla,20200403,integración,nula,0
16540,Proy-2019-mezcla,20200403,sistema,nula,0
16541,Proy-2019-mezcla,20200404,sistema,nula,0
16542,Proy-2019-mezcla,20200405,integración,nula,0
16543,Proy-2019-mezcla,20200405,sistema,nula,0
16544,Proy-2019-mezcla,20200406,integración,nula,0
16545,Proy-2019-mezcla,20200407,sistema,nula,0
16546,Proy-2019-mezcla,20200412,sistema,nula,0
16547,Proy-2019-mezcla,20200414,sistema,nula,0
16548,Proy-2019-mezcla,20200423,sistema,nula,0
16549,Proy-2019-mezcla,20200503,sistema,nula,0
16550,Proy-2019-mezcla,20200507,integración,alta,1
16551,Proy-2016-crece,20160626,sistema,crítica,1
16552,Proy-2016-crece,20160627,sistema,crítica,1
16553,Proy-2016-crece,20160713,integración,nula,0
16554,Proy-2016-crece,20160721,sistema,nula,0
16555,Proy-2016-crece,20160804,sistema,baja,1
16556,Proy-2016-crece,20160807,integración,media,1
16557,Proy-2016-crece,20160807,sistema,nula,0
16558,Proy-2016-crece,20160808,sistema,baja,1
16559,Proy-2016-crece,20160817,sistema,media,1
16560,Proy-2016-crece,20160818,integración,nula,0
16561,Proy-2016-crece,20160819,sistema,nula,0
16562,Proy-2016-crece,20160824,sistema,nula,0
16563,Proy-2016-crece,20160830,sistema,baja,1
16564,Proy-2016-crece,20160830,sistema,nula,0
16565,Proy-2016-crece,20160904,integración,nula,0
16566,Proy-2016-crece,20160916,integración,nula,0
16567,Proy-2016-crece,20160921,integración,nula,0
16568,Proy-2016-crece,20160921,sistema,nula,0
16569,Proy-2016-crece,20160926,sistema,alta,1
16570,Proy-2016-crece,20160928,sistema,nula,0
16571,Proy-2016-crece,20161002,sistema,nula,0
16572,Proy-2016-crece,20161008,integración,nula,0
16573,Proy-2016-crece,20161009,integración,nula,0
16574,Proy-2016-crece,20161015,integración,nula,0
16575,Proy-2016-crece,20161021,integración,nula,0
16576,Proy-2016-crece,20161102,integración,nula,0
16577,Proy-2016-crece,20161104,integración,nula,0
16578,Proy-2016-crece,20161104,sistema,crítica,1
16579,Proy-2016-crece,20161107,sistema,nula,0
16580,Proy-2016-crece,20161109,sistema,nula,0
16581,Proy-2021-evoluciona,20210917,sistema,crítica,1
16582,Proy-2021-evoluciona,20210930,integración,nula,0
16583,Proy-2021-evoluciona,20211010,integración,nula,0
16584,Proy-2021-evoluciona,20211010,sistema,nula,0
16585,Proy-2021-evoluciona,20211014,integración,nula,0
16586,Proy-2021-evoluciona,20211016,sistema,crítica,1
16587,Proy-2021-evoluciona,20211021,integración,crítica,1
16588,Proy-2021-evoluciona,20211022,sistema,nula,0
16589,Proy-2021-evoluciona,20211023,sistema,nula,0
16590,Proy-2021-evoluciona,20211024,sistema,nula,0
16591,Proy-2021-evoluciona,20211025,sistema,baja,1
16592,Proy-2021-evoluciona,20211027,sistema,baja,1
16593,Proy-2021-evoluciona,20211028,integración,nula,0
16594,Proy-2021-evoluciona,20211028,sistema,nula,0
16595,Proy-2021-evoluciona,20211029,sistema,nula,0
16596,Proy-2021-evoluciona,20211030,sistema,nula,0
16597,Proy-2021-evoluciona,20211031,sistema,baja,1
16598,Proy-2021-evoluciona,20211102,sistema,nula,0
16599,Proy-2021-evoluciona,20211103,integración,baja,1
16600,Proy-2021-evoluciona,20211107,integración,nula,0
16601,Proy-2021-evoluciona,20211108,integración,crítica,1
16602,Proy-2021-evoluciona,20211109,integración,nula,0
16603,Proy-2021-evoluciona,20211110,integración,nula,0
16604,Proy-2021-evoluciona,20211110,sistema,baja,1
16605,Proy-2021-evoluciona,20211110,sistema,nula,0
16606,Proy-2021-evoluciona,20211111,integración,media,1
16607,Proy-2021-evoluciona,20211115,integración,crítica,1
16608,Proy-2021-evoluciona,20211120,sistema,nula,0
16609,Proy-2021-evoluciona,20211122,integración,nula,0
16610,Proy-2021-evoluciona,20211123,integración,alta,1
16611,Proy-2021-evoluciona,20211123,sistema,nula,0
16612,Proy-2021-evoluciona,20211124,sistema,alta,1
16613,Proy-2021-evoluciona,20211126,integración,nula,0
16614,Proy-2021-evoluciona,20211127,integración,nula,0
16615,Proy-2021-evoluciona,20211129,integración,nula,0
16616,Proy-2021-evoluciona,20211129,sistema,nula,0
16617,Proy-2021-evoluciona,20211130,sistema,nula,0
16618,Proy-2021-evoluciona,20211201,sistema,nula,0
16619,Proy-2021-evoluciona,20211202,integración,nula,0
16620,Proy-2021-evoluciona,20211205,integración,nula,0
16621,Proy-2021-evoluciona,20211206,sistema,nula,0
16622,Proy-2021-evoluciona,20211207,integración,nula,0
16623,Proy-2021-evoluciona,20211207,sistema,nula,0
16624,Proy-2021-evoluciona,20211208,integración,nula,0
16625,Proy-2021-evoluciona,20211208,sistema,crítica,1
16626,Proy-2021-evoluciona,20211208,sistema,nula,0
16627,Proy-2021-evoluciona,20211209,integración,nula,0
16628,Proy-2021-evoluciona,20211211,sistema,alta,1
16629,Proy-2021-evoluciona,20211213,sistema,nula,0
16630,Proy-2021-evoluciona,20211215,sistema,nula,0
16631,Proy-2021-evoluciona,20211216,integración,media,1
16632,Proy-2021-evoluciona,20211217,integración,nula,0
16633,Proy-2021-evoluciona,20211217,sistema,nula,0
16634,Proy-2021-evoluciona,20211218,integración,alta,2
16635,Proy-2021-evoluciona,20211218,sistema,nula,0
16636,Proy-2021-evoluciona,20211219,sistema,media,1
16637,Proy-2021-evoluciona,20211220,integración,nula,0
16638,Proy-2021-evoluciona,20211221,sistema,nula,0
16639,Proy-2021-evoluciona,20211222,integración,nula,0
16640,Proy-2021-evoluciona,20211223,sistema,nula,0
16641,Proy-2021-evoluciona,20211225,integración,nula,0
16642,Proy-2021-evoluciona,20211226,sistema,nula,0
16643,Proy-2021-evoluciona,20211229,sistema,crítica,1
16644,Proy-2021-evoluciona,20211229,sistema,nula,0
16645,Proy-2021-evoluciona,20211230,integración,nula,0
16646,Proy-2021-evoluciona,20211230,sistema,media,1
16647,Proy-2021-evoluciona,20211230,sistema,nula,0
16648,Proy-2021-evoluciona,20211231,integración,alta,1
16649,Proy-2021-evoluciona,20211231,integración,nula,0
16650,Proy-2021-evoluciona,20211231,sistema,alta,1
16651,Proy-2021-evoluciona,20220101,sistema,nula,0
16652,Proy-2021-evoluciona,20220102,integración,nula,0
16653,Proy-2021-evoluciona,20220102,sistema,nula,0
16654,Proy-2021-evoluciona,20220103,integración,nula,0
16655,Proy-2021-evoluciona,20220104,integración,nula,0
16656,Proy-2021-evoluciona,20220105,integración,alta,1
16657,Proy-2021-evoluciona,20220105,integración,nula,0
16658,Proy-2021-evoluciona,20220105,sistema,nula,0
16659,Proy-2021-evoluciona,20220107,integración,nula,0
16660,Proy-2021-evoluciona,20220107,sistema,nula,0
16661,Proy-2021-evoluciona,20220108,integración,nula,0
16662,Proy-2021-evoluciona,20220108,sistema,nula,0
16663,Proy-2021-evoluciona,20220110,integración,nula,0
16664,Proy-2021-evoluciona,20220111,integración,nula,0
16665,Proy-2021-evoluciona,20220113,sistema,nula,0
16666,Proy-2021-evoluciona,20220114,integración,nula,0
16667,Proy-2021-evoluciona,20220114,sistema,nula,0
16668,Proy-2021-evoluciona,20220115,sistema,nula,0
16669,Proy-2021-evoluciona,20220116,integración,nula,0
16670,Proy-2021-evoluciona,20220117,integración,nula,0
16671,Proy-2021-evoluciona,20220117,sistema,nula,0
16672,Proy-2021-evoluciona,20220120,integración,alta,1
16673,Proy-2021-evoluciona,20220120,integración,nula,0
16674,Proy-2021-evoluciona,20220120,sistema,nula,0
16675,Proy-2021-evoluciona,20220122,integración,alta,1
16676,Proy-2021-evoluciona,20220122,sistema,nula,0
16677,Proy-2021-evoluciona,20220124,sistema,nula,0
16678,Proy-2021-evoluciona,20220125,sistema,media,1
16679,Proy-2021-evoluciona,20220128,sistema,nula,0
16680,Proy-2021-evoluciona,20220129,integración,nula,0
16681,Proy-2021-evoluciona,20220130,sistema,media,1
16682,Proy-2021-evoluciona,20220204,integración,crítica,1
16683,Proy-2021-evoluciona,20220204,integración,nula,0
16684,Proy-2021-evoluciona,20220205,integración,nula,0
16685,Proy-2021-evoluciona,20220205,sistema,nula,0
16686,Proy-2021-evoluciona,20220206,integración,nula,0
16687,Proy-2021-evoluciona,20220209,integración,nula,0
16688,Proy-2021-evoluciona,20220210,integración,nula,0
16689,Proy-2021-evoluciona,20220212,sistema,nula,0
16690,Proy-2021-evoluciona,20220214,sistema,nula,0
16691,Proy-2018-visualiza,20180724,sistema,nula,0
16692,Proy-2018-visualiza,20180807,integración,nula,0
16693,Proy-2018-visualiza,20180809,integración,nula,0
16694,Proy-2018-visualiza,20180810,integración,crítica,1
16695,Proy-2018-visualiza,20180814,integración,nula,0
16696,Proy-2018-visualiza,20180815,sistema,nula,0
16697,Proy-2018-visualiza,20180817,integración,nula,0
16698,Proy-2018-visualiza,20180818,sistema,nula,0
16699,Proy-2018-visualiza,20180824,integración,nula,0
16700,Proy-2018-visualiza,20180825,integración,media,1
16701,Proy-2018-visualiza,20180826,integración,nula,0
16702,Proy-2018-visualiza,20180826,sistema,nula,0
16703,Proy-2018-visualiza,20180827,integración,nula,0
16704,Proy-2018-visualiza,20180827,sistema,nula,0
16705,Proy-2018-visualiza,20180828,integración,nula,0
16706,Proy-2018-visualiza,20180830,sistema,nula,0
16707,Proy-2018-visualiza,20180831,integración,nula,0
16708,Proy-2018-visualiza,20180904,sistema,nula,0
16709,Proy-2018-visualiza,20180905,sistema,nula,0
16710,Proy-2018-visualiza,20180906,integración,nula,0
16711,Proy-2018-visualiza,20180909,integración,nula,0
16712,Proy-2018-visualiza,20180909,sistema,nula,0
16713,Proy-2018-visualiza,20180910,integración,nula,0
16714,Proy-2018-visualiza,20180911,sistema,nula,0
16715,Proy-2018-visualiza,20180912,integración,nula,0
16716,Proy-2018-visualiza,20180915,sistema,nula,0
